CODIGO;DESCRIPCION;FAMILIA;CANTIDAD;DEMANDA_APLICABLE;S_MIN;COMPRA_MIN;LOTE;PEDIR
10125;PRO PLAN CAT VIAS URINARIAS X 1.5 KG;BALANCEADOS;2.0;0.0;0.0;1;1;0
10126;PER ROS ALICATE CORTAUÑAS M;ACCESORIOS;0.0;0.0;0.0;1;1;0
10128;HOLLIDAY GASTROINTESTINAL GATO 2KG;BALANCEADOS;2.0;0.75;1.0;1;1;0
10129;OTOVIER LIMPIAOREJAS SOLUCION 40 ML;MEDICAMENTOS FARMACIA;2.0;8.5;5.0;1;1;3
10131;TRIXIE CAMA ELSIE;ACCESORIOS;0.0;0.0;0.0;1;1;0
10132;CAFRAN COMEDERO GATO;ACCESORIOS;0.0;1.27;1.0;11;11;11
10135;ZEE DOG CYCLOPES;ACCESORIOS;0.0;0.0;0.0;1;1;0
10137;PER-ROS ARNES CHALECO JEAN L;ACCESORIOS;0.0;0.0;0.0;1;1;0
10138;PER-ROS ARNES CON CORREA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10139;ZOOTEC NEUTRALIZADOR DE OLORES;ACCESORIOS;0.0;0.0;0.0;1;1;0
10141;OHM GATOS PASTA;MEDICAMENTOS FARMACIA;1.0;3.08;2.0;1;1;1
10142;PER-ROS COLLAR DE AHORQUE;ACCESORIOS;0.0;0.17;1.0;2;2;2
10143;MIX CANARIOS X 750 GR NELSONI RANCH;ACCESORIOS;0.0;0.0;0.0;1;1;0
10144;NELSONI RANCH MIJO CON VITAMINAS X 750 GR;ACCESORIOS;0.0;0.0;0.0;1;1;0
10145;PER-ROS COMEDERO METAL 38 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
10149;COMEDERO ACERO INOX COLOR 18 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
10151;RDB MEDIAS PARA MASCOTA;ACCESORIOS;0.0;0.58;1.0;2;2;2
10153;NACIONAL COMEDERO ACERO INOX NRO 1 11 cm.;ACCESORIOS;0.0;0.42;1.0;11;11;11
10154;MODEL TIJERA CORTAUÑAS;ACCESORIOS;0.0;2.33;2.0;2;1;2
10155;ANIMAL PET COMEDERO/BEBEDERO DOBLE DE SILICONA CON BOWL ACERO INOX M;ACCESORIOS;0.0;0.0;0.0;1;1;0
10157;BESTIA PELUDA RASCADOR MASSIMO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10160;RASCADOR GATOS CHAISE CHICO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10161;RASCAT RASCADOR RAMPA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10162;ZOOTEC RASCADOR POSTE N1;ACCESORIOS;0.0;0.0;0.0;1;1;0
10163;LE SALON CEPILLO CERDAS GATO SML;ACCESORIOS;0.0;0.0;0.0;1;1;0
10167;DIMBO RASCADOR DE CARTON;ACCESORIOS;0.0;0.89;1.0;1;1;1
10168;PER-ROS BOLSO FULL FANTASIA CHICO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10169;VITALCAN THERAPY OBESITY 2 Kg;BALANCEADOS;0.0;0.09;1.0;1;1;1
10178;RAST CARDINA DE MADERA M;ACCESORIOS;0.0;0.0;0.0;1;1;0
10179;RAST CARDINA DE MADERA L;ACCESORIOS;0.0;0.0;0.0;1;1;0
10180;RAST CARDINA DE MADERA XL;ACCESORIOS;0.0;0.0;0.0;1;1;0
10181;RAST COLLAR AJUSTABLE LISOS CON REFLECTIVO Y CASCABEL;ACCESORIOS;0.0;0.0;0.0;12;12;0
10182;MODEL RASCADOR CARTON PLANO Nº1;ACCESORIOS;0.0;0.5;1.0;1;1;1
10183;NACIONAL MOISES Nº4;ACCESORIOS;0.0;0.0;0.0;1;1;0
10185;CEPILLO DOBLE;ACCESORIOS;0.0;0.0;0.0;1;1;0
10186;NACIONAL MOISES Nº3;ACCESORIOS;0.0;0.0;0.0;1;1;0
10187;RAST CARDINA PLASTICA L;ACCESORIOS;0.0;0.17;1.0;1;1;1
10188;ALIMENTO PARA CONEJO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10189;GOLOSINA DOG CHOW SALUD ORAL X 80 G;ACCESORIOS;0.0;0.0;0.0;1;1;0
10190;OFERTA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10191;RDB MORDILLO SILICONA;ACCESORIOS;0.0;0.73;1.0;1;1;1
10192;RDB PRETAL GATOS VESTIDO CON PERLAS;ACCESORIOS;0.0;0.0;0.0;1;1;0
10193;RDB MOISES CUADRADO Nº2;ACCESORIOS;0.0;1.18;1.0;1;1;1
10195;NACIONAL COLLAR AHORQUE 30MM X 40 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
10198;COMEDERO REDONDO GATO 350 ML;ACCESORIOS;0.0;0.0;0.0;1;1;0
10199;COMEDERO METAL LISO 16 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
10204;CORREA FLEXI NEW CLASSIC CORDON M;ACCESORIOS;0.0;0.5;1.0;1;1;1
10205;CORREA FLEXI NEW CLASSIC M CINTA 5M;ACCESORIOS;0.0;0.0;0.0;3;3;0
10208;CORREA FLEXI NEW CLASSIC CINTA L 5 M 50 Kg;ACCESORIOS;0.0;0.0;0.0;1;1;0
10210;CORREA FLEXI NEW CLASSIC CORDON XS 3M 8 KG;ACCESORIOS;0.0;0.0;0.0;1;1;0
10211;GOLOSINA GOLOCAN HUESITOS CON CHIPS DE CARNE 120 GR;ACCESORIOS;0.0;5.0;3.0;20;20;20
10213;GOLOSINA GOLOCAN PALITOS DE CARNE X 5 UN;ACCESORIOS;0.0;0.0;0.0;36;36;0
10215;CORREA FLEXI NEW COMFORT XS CORDON 3M;ACCESORIOS;0.0;0.0;0.0;1;1;0
10216;CORREA FLEXI NEW CLASSIC S CINTA 5M;ACCESORIOS;0.0;0.0;0.0;3;3;0
10217;CORREA FLEXI NEW COMFORT M LONG CINTA 8M;ACCESORIOS;0.0;0.0;0.0;1;1;0
10218;CORREA FLEXI NEW COMFORT S CINTA 5 MTRS;ACCESORIOS;0.0;0.0;0.0;1;1;0
10221;NACIONAL COMEDERO OVAL M;ACCESORIOS;0.0;0.42;1.0;1;1;1
10222;COMEDERO CAZ MEDIANO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10223;TRIXIE GUANTE DE MASAJE PARA CURA DEL PELO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10224;MANOPLA DE GOMA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10226;RDB MAMADERA 60 ML CEPILLO + TETINAS;ACCESORIOS;0.0;0.0;0.0;2;2;0
10228;UROVIER;MEDICAMENTOS FARMACIA;9.0;15.33;9.0;6;6;0
10229;PRO PLAN DOG REDUCE CALORIE RAZAS PEQ X7.5;BALANCEADOS;0.0;0.0;0.0;1;1;0
10231;APRAX RAZAS MED X COMP;MEDICAMENTOS FARMACIA;184.0;99.72;57.0;60;60;0
10233;NACIONAL COLLAR REGULABLE;ACCESORIOS;0.0;9.74;6.0;12;12;12
10234;GOLOSINA MON AMI SNACKS POLLO GRILLE 75 GR;ACCESORIOS;0.0;1.83;2.0;4;1;4
10236;TRIXIE CEPILLO DE DIENTE X UNIDAD;ACCESORIOS;0.0;0.0;0.0;1;1;0
10237;SIMPARICA DE 20 A 40KG;MEDICAMENTOS FARMACIA;3.0;3.92;3.0;1;1;0
10240;SANITIZANTE PARA PATAS X 250 CIMA;MEDICAMENTOS FARMACIA;0.0;0.0;0.0;1;1;0
10241;SIMPARICA DE 2,5 A 5 KG;MEDICAMENTOS FARMACIA;2.0;4.92;3.0;1;1;1
10243;PIEDRAS SANITARIAS SANI CAT X 2 KG.;ACCESORIOS;22.0;26.01;15.0;10;10;0
10247;VITALCAN BALANCED PUPPY MEDIUM 1 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
10249;APRAX SUSPENSION;MEDICAMENTOS FARMACIA;0.0;0.42;1.0;1;1;1
10250;BUZO TRENDY XL;ACCESORIOS;0.0;0.0;0.0;1;1;0
10251;OCUFLOX;MEDICAMENTOS FARMACIA;2.0;1.0;1.0;1;1;0
10253;ROU RASQUETA GOMA CHICA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10254;PAÑO PET COMPACT MINI 10 UNIDADES;ACCESORIOS;0.0;19.19;11.0;6;1;11
10255;PIMOCARD 2.50 BLISTER;MEDICAMENTOS FARMACIA;7.0;17.33;10.0;2;2;4
10259;PER-ROS MOISES TELA LIVIANA GRANDE 59 x 50 x 20 cm;ACCESORIOS;0.0;0.0;0.0;1;1;0
10260;PER-ROS MOISES SIMIL PIEL M;ACCESORIOS;0.0;0.0;0.0;1;1;0
10261;MOISES TELA LIVIANA CHICO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10264;PER-ROS MOISES LINEA TENDENCIA GRANDE;ACCESORIOS;0.0;0.0;0.0;1;1;0
10265;PER-ROS MOISES LINEA TENDENCIA MEDIANA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10266;PER-ROS MOISES LINEA TENDENCIA CHICO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10267;PER-ROS MOISES JEAN CON APLICACIONES S;ACCESORIOS;0.0;0.0;0.0;1;1;0
10268;PER-ROS COLCHONETA TELA LIVIANA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10270;CAFRAN BANDEJA SANITARIA MEDIUM;ACCESORIOS;0.0;0.23;1.0;10;10;10
10272;SHULET N 3 POTE X 40 GR;ACCESORIOS;0.0;0.0;0.0;1;1;0
10275;X 1.4 ANIMAL PET COMEDERO/BEBEDERO - MELAMINA C/ BOWL ACERO INOX L;ACCESORIOS;0.0;0.0;0.0;1;1;0
10277;BBEPAW CEPILLO CON VAPOR Y CARDINA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10283;COLLARES C/ CASCABEL P/ GATO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10288;PER-ROS TUNEL SIMPLE ABIERTO;ACCESORIOS;0.0;0.0;0.0;2;2;0
10292;RDB RASCADOR OVAL;ACCESORIOS;0.0;0.0;0.0;1;1;0
10295;RDB LENTES;ACCESORIOS;0.0;0.0;0.0;2;2;0
10296;BOLSO VENTANA CHICO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10297;CANCAT TRANSPORTADORA PRATIKO Nº1;ACCESORIOS;0.0;0.0;0.0;1;1;0
10298;TRANSPORTADORA PRATIKO METAL Nº1;ACCESORIOS;0.0;0.0;0.0;1;1;0
10299;PER-ROS BOLSO FULL CON VENTILACION CHICO;ACCESORIOS;0.0;1.02;1.0;2;1;2
10300;PER-ROS PEINE TODO METAL M;ACCESORIOS;0.0;0.0;0.0;1;1;0
10301;MODEL PIEDRAS AGLUTINANTES 4 KG;ACCESORIOS;0.0;21.29;13.0;5;5;15
10302;MODEL ALICATE CORTAUÑAS GRANDE;ACCESORIOS;0.0;0.58;1.0;5;5;5
10303;VITALCAN NUTRIQUE SKIN SENSITIVITY 3 Kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
10306;PIEDRAS SANITARIAS SANI CAT STRONG CLUMPS x 12 KG;ACCESORIOS;0.0;0.0;0.0;1;1;0
10307;GOLOSINA DENTAL PLUS L;ACCESORIOS;0.0;1.25;1.0;6;6;6
10308;MEDICAMENTOS VARIOS;MEDICAMENTOS FARMACIA;0.0;0.0;0.0;1;1;0
10311;MARLO PREMIUM X 4 KG NELSONI;ACCESORIOS;0.0;0.0;0.0;1;1;0
10312;ZOOTEC CUBOS DE HENO 500 GR;ACCESORIOS;0.0;0.0;0.0;1;1;0
10313;PELOTA NEON GOMAESPUMA;ACCESORIOS;0.0;0.0;0.0;24;24;0
10314;RASCALS ARNES REFLECTIVO LARGE;ACCESORIOS;0.0;0.0;0.0;1;1;0
10318;JUGUETE CAUCHO VARIOS;ACCESORIOS;0.0;0.0;0.0;1;1;0
10319;COLCHONETA ANTI DESGARRO 4 90x90;ACCESORIOS;0.0;0.0;0.0;1;1;0
10320;ANANDA COLCHON ANTIDESGARRO 80X70;ACCESORIOS;0.0;0.0;0.0;1;1;0
10322;BEEPAW FUNDA CUBRE ASIENTOS SIMPLE;ACCESORIOS;0.0;0.0;0.0;2;2;0
10325;CORREA EXTENSIBLE 3 MTS;ACCESORIOS;0.0;0.0;0.0;2;2;0
10326;NACIONAL MOISES MARGARITA T 1;ACCESORIOS;0.0;0.0;0.0;1;1;0
10327;MOISES MARGARITA T 2;ACCESORIOS;0.0;0.0;0.0;1;1;0
10329;MANOPLA C/ RESORTE CHICA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10330;MANOPLA C/ RESORTE GRANDE;ACCESORIOS;0.0;0.0;0.0;1;1;0
10331;NACIONAL BOZAL Nº6;ACCESORIOS;0.0;0.58;1.0;1;1;1
10332;NACIONAL BOZAL Nº5;ACCESORIOS;0.0;0.33;1.0;1;1;1
10333;RDB COME LENTO;ACCESORIOS;0.0;1.17;1.0;1;1;1
10334;HIGADO VACUNO X 70 GR;ACCESORIOS;0.0;0.0;0.0;1;1;0
10335;ANANDA PUFF KILKA ANTIESTRES 1 MT;ACCESORIOS;0.0;0.0;0.0;1;1;0
10338;RDB BOTELLA PERRO 500 ML;ACCESORIOS;0.0;0.67;1.0;1;1;1
10339;GOLOSINA TRAQUEA 4/6 X 2 UNIDADES;ACCESORIOS;0.0;0.0;0.0;1;1;0
10340;NACIONAL BOZAL Nº4;ACCESORIOS;0.0;0.0;0.0;1;1;0
10342;COLCHONETA PROMO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10343;PETS PLAST BANDEJA SANITARIA MEDIANA;ACCESORIOS;0.0;10.71;7.0;2;1;7
10344;NACIONAL BOZAL Nº3;ACCESORIOS;0.0;1.25;1.0;1;1;1
10345;MODEL RASCADOR HELICE Nº7;ACCESORIOS;0.0;1.08;1.0;1;1;1
10347;PER-ROS ARNES TIPO CHALECO REFLEX XS;ACCESORIOS;0.0;0.0;0.0;1;1;0
10349;PER-ROS ARNES SUPER SOFT PLUSH M;ACCESORIOS;0.0;0.0;0.0;1;1;0
10350;PER-ROS ARNES SUPER SOFT PLUSH XL;ACCESORIOS;0.0;0.0;0.0;1;1;0
10353;PAÑO PET PAÑAL MEDIANO X3;ACCESORIOS;0.0;0.0;0.0;1;1;0
10356;CORREA LISA 2,5 cm x 1,20 M/GATILLO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10357;CORREA LISA 1,5 cm x1 M/GATILLO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10358;CORREA PPP LISA 20*120 M/GATILLO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10360;PAÑO PET TOALLITAS HUMEDAS 100 UNIDADES;ACCESORIOS;0.0;0.0;0.0;1;1;0
10361;NACIONAL COMEDERO ACERO INOX NRO 2 13 cm.;ACCESORIOS;0.0;1.42;1.0;3;1;3
10362;KIT DUO MEDIANO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10363;KIT SANITARIO PROMO VERDEO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10364;RDB COMEDERO PLASTICO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10368;JUMPER SNACK;ACCESORIOS;0.0;0.0;0.0;1;1;0
10369;PIEDRAS SANITARIAS STONECAT NEUTRO 4 KG;ACCESORIOS;35.0;30.58;18.0;1;1;0
10370;PIEDRAS SANITARIAS STONECAT LIMON 4 KG;ACCESORIOS;0.0;0.0;0.0;1;1;0
10372;KONG TRAXX SMALL;ACCESORIOS;0.0;0.0;0.0;1;1;0
10374;RDB CASITA IGLU;ACCESORIOS;0.0;0.0;0.0;1;1;0
10375;PET TRAVEL CUBRE ASIENTO FULL;ACCESORIOS;0.0;0.58;1.0;1;1;1
10376;PIEDRAS SANITARIAS CAT LITTER NELSONI 4 KG;ACCESORIOS;0.0;0.0;0.0;1;1;0
10377;PRURICILONA SPRAY X 15 ML;MEDICAMENTOS FARMACIA;0.0;0.0;0.0;1;1;0
10378;BUCAL VET X 250 ML;MEDICAMENTOS FARMACIA;2.0;7.07;5.0;1;1;3
10379;BUCAL VET X 100 ML;MEDICAMENTOS FARMACIA;2.0;1.77;2.0;1;1;0
10380;CARDIOZEPRIL 10 MG X BLISTER;MEDICAMENTOS FARMACIA;3.0;6.0;4.0;2;2;2
10383;COMEDERO DOGIT X 560 ML AZUL;ACCESORIOS;0.0;0.0;0.0;1;1;0
10385;DOGIT SNACKBAR PALITOS;ACCESORIOS;0.0;0.83;1.0;4;4;4
10388;DOGIT SNACKBAR MEDALLON-BOCADITOS-DONA;ACCESORIOS;0.0;6.45;4.0;8;8;8
10391;TRIXIE TABLA RASCADOR DE CARTON CON JUGUETE 48x25 cm.;ACCESORIOS;0.0;0.0;0.0;2;2;0
10392;COMEDERO BEBEDERO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10396;COMEDERO ACERO INOX C/ANTIDESLIZANTE 14 CM.;ACCESORIOS;0.0;0.0;0.0;1;1;0
10401;GOLOSINA DR ZOO GALLETAS 30GR;ACCESORIOS;0.0;3.08;2.0;1;1;2
10402;GOLOSINA DENTAL PLUS S;ACCESORIOS;0.0;0.0;0.0;5;1;0
10403;NEWPET PALITA SANITARIA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10404;CAJA TRANSPORTADORA SKUDO N 4;ACCESORIOS;0.0;0.0;0.0;1;1;0
10406;TUNEL S/Y;ACCESORIOS;0.0;0.0;0.0;4;4;0
10407;PER-ROS PLATO INTERACTIVO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10408;BOWL ACERO ESTAMPADO 14CM PER-ROS;ACCESORIOS;0.0;0.0;0.0;1;1;0
10409;BOWL RATTAN CHICO 14*14*5;ACCESORIOS;0.0;0.0;0.0;1;1;0
10410;MIX COBAYO 750 GR NELSONI;ACCESORIOS;0.0;0.0;0.0;1;1;0
10411;NELSONI RANCH CHINCHILLAS Y COBAYOS 750 GR;ACCESORIOS;0.0;0.17;1.0;1;1;1
10412;ZOOTEC CASITA MASTICABLE ALFALFA CHICA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10416;RASCAT RASCADOR JUGUETE;ACCESORIOS;0.0;0.0;0.0;1;1;0
10420;RASCALS JUGUETE PARA PERRO DONA CON CHIFLE;ACCESORIOS;0.0;0.0;0.0;1;1;0
10423;NACIONAL BOZAL Nº2;ACCESORIOS;0.0;0.12;1.0;1;1;1
10424;RDB COLCHONETA LONA T5;ACCESORIOS;0.0;0.0;0.0;1;1;0
10425;RAST CEPILLO DOBLE MEDIANO;ACCESORIOS;0.0;0.25;1.0;1;1;1
10426;ANANDA PUFF KILKA VERANO 60 CM;ACCESORIOS;0.0;0.0;0.0;2;2;0
10427;NACIONAL CARDINA Nº2;ACCESORIOS;0.0;1.92;2.0;1;1;2
10429;CANCAT PAÑOS PREMIUM 10 UNIDADES;ACCESORIOS;0.0;0.0;0.0;1;1;0
10430;OFERTA;ACCESORIOS;0.0;0.75;1.0;1;1;1
10431;TRIMADOR MEDIANO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10432;PER-ROS COMEDERO DOBLE CHICO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10433;BESTIA PELUDA JUEGUETE PESA CON CASCABEL DE CAUCHO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10434;RASCAT RASCADOR MADERA HELICE;ACCESORIOS;0.0;0.0;0.0;1;1;0
10435;OPTIMUM POUCH;BALANCEADOS;48.0;27.85;16.0;48;12;0
10439;BOLSO VENTANA GRANDE;ACCESORIOS;0.0;0.0;0.0;1;1;0
10440;PER-ROS BOLSO FULL DE LUJO CHICO;ACCESORIOS;0.0;0.08;1.0;1;1;1
10442;ZEUS MOJO ROPE RING 16 CM.;ACCESORIOS;0.0;0.0;0.0;1;1;0
10444;SHULET N 2 * 20 GR;ACCESORIOS;0.0;0.0;0.0;2;1;0
10445;SHULET N 1 * 9 GR;ACCESORIOS;0.0;0.0;0.0;2;1;0
104458;MEDALLAS MY FAMILY;ACCESORIOS;0.0;0.0;0.0;1;1;0
10447;CESPED SINTETICO IMPORTADO 46*34*6;ACCESORIOS;0.0;0.0;0.0;1;1;0
10448;RAST CORREA EXTENSIBLE 5 MT.;ACCESORIOS;0.0;0.0;0.0;2;2;0
10453;NACIONAL COLLAR AHORQUE 30 MM X 60CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
10455;PER-ROS BATA POST QUIRÚRGICA MEDIANA;ACCESORIOS;0.0;1.17;1.0;4;2;4
10456;PER-ROS BATA POST QUIRÚRGICA GRANDE;ACCESORIOS;0.0;0.83;1.0;4;2;4
10457;REMERA JYM TODOS LOS TALLES;ACCESORIOS;0.0;0.0;0.0;1;1;0
10458;MEDALLAS PETS;ACCESORIOS;0.0;0.0;0.0;1;1;0
10460;RDB PELUCHE OSITO;ACCESORIOS;0.0;0.0;0.0;2;2;0
10461;COMEDERO REGU-DIET PLEGABLE GRANDE;ACCESORIOS;0.0;0.0;0.0;1;1;0
10462;NACIONAL SOGA 3 Y 4 NUDOS;ACCESORIOS;0.0;0.5;1.0;1;1;1
10463;NACIONAL GUANTE MANOPLA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10464;NACIONAL PRETAL GATO;ACCESORIOS;0.0;0.97;1.0;1;1;1
10465;ANANDA PUFF KILKA VERANO 50 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
10466;RDB ALICATE + LIMA CHICO;ACCESORIOS;0.0;0.17;1.0;1;1;1
10469;ROYAL C MAXI WEIGHT CARE 10 KG;BALANCEADOS;0.0;0.5;1.0;1;1;1
10470;VITALCAN NUTRIQUE MEDIUM YOUNG ADULT 3 Kg;BALANCEADOS;10.0;6.71;4.0;1;1;0
10471;CORREA REGULABLE 15 MM BACHICHAS;ACCESORIOS;0.0;0.0;0.0;1;1;0
10472;MILLEX TUNEL GATO TRIPLE;ACCESORIOS;0.0;0.0;0.0;1;1;0
10473;MOISES JEAN CON GABARDINA EXTRA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10474;CANCAT RASCADOR MULTIESPACIO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10475;MISTER HUESO MOISES PIRAMIDE;ACCESORIOS;0.0;0.0;0.0;1;1;0
10476;MOISES REDONDO LUXURIOUS 45 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
10477;JAULA CONEJO/COBAYO 100*52*44;ACCESORIOS;0.0;0.0;0.0;1;1;0
10478;MORDISCO CON DOS PELOTAS 60 MM.;ACCESORIOS;0.0;0.0;0.0;1;1;0
10479;CORREA C/PRETAL GRANDE 1.20;ACCESORIOS;0.0;0.0;0.0;1;1;0
10480;PRETAL PPP DOBLE 100 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
10481;PRETAL PPP DOBLE 90 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
10482;PRETAL PPP DOBLE 80 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
10484;PRETAL PPP LISO N 1;ACCESORIOS;0.0;0.0;0.0;1;1;0
10485;PRETAL PPP LISO N 2;ACCESORIOS;0.0;0.0;0.0;1;1;0
10486;PRETAL PPP LISO N 3;ACCESORIOS;0.0;0.0;0.0;1;1;0
10487;PRETAL PPP LISO N 4;ACCESORIOS;0.0;0.0;0.0;1;1;0
10488;PRETAL PPP LISO N 5;ACCESORIOS;0.0;0.0;0.0;1;1;0
10489;CORREA PPP ADIESTRAMIENTO 2 M;ACCESORIOS;0.0;0.0;0.0;1;1;0
10490;CORREA PPP ADIESTRAMIENTO 3 M;ACCESORIOS;0.0;0.0;0.0;1;1;0
10496;ANANDA COLCHON ANTIDESGARRO CON CIERRE 60X70;ACCESORIOS;0.0;0.0;0.0;1;1;0
10497;PER-ROS COMEDERO ACERO INOX 22 CM;ACCESORIOS;0.0;0.25;1.0;1;1;1
10498;RAST GUANTE MANOPLA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10499;COMEDERO ACERO INOX 28 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
10500;COMEDERO ACERO INOX 30 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
10501;ROYAL C MEDIUM WEIGHT CARE 10 KG;BALANCEADOS;6.0;4.17;3.0;1;1;0
10503;ROYAL C POUCH WEIGHT CARE;BALANCEADOS;0.0;0.0;0.0;1;1;0
10505;ROYAL C MEDIUM DERMACONFORT X 10 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
10506;ROYAL C MAXI DERMACONFORT X 10 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
10508;ROYAL C MINI CASTRADO X 3 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
10512;MODEL RASCADOR INFINITO Nº8;ACCESORIOS;0.0;1.08;1.0;1;1;1
10513;KONG SQUEZZ ACTION BALL;ACCESORIOS;0.0;0.0;0.0;1;1;0
10514;VITALCAT THERAPY URINARY 2 Kg;BALANCEADOS;1.0;0.59;1.0;1;1;0
10516;VITALCAN NUTRIQUE MEDIUM PUPPY 3 Kg;BALANCEADOS;0.0;0.25;1.0;1;1;1
10517;RELAXIUM BLISTER;MEDICAMENTOS FARMACIA;0.0;0.0;0.0;1;1;0
10518;PIEDRAS SANITARIAS ALTA GAMA ABSORSOL PERFUMADAS X 2 KG;ACCESORIOS;2.0;1.83;2.0;6;6;0
10522;ANTICLORO LIQUIDO 250 CM3 BONAQUA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10525;RDB SOGA CON PELOTA MORDILLO;ACCESORIOS;0.0;0.17;1.0;1;1;1
10526;RDB RASCADOR ENJOY;ACCESORIOS;0.0;0.17;1.0;1;1;1
10527;NACIONAL MOISES C/ CIERRE;ACCESORIOS;0.0;0.0;0.0;1;1;0
10528;CARDINA GRANDE PLASTICO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10529;RAST CARDINA DE MADERA S;ACCESORIOS;0.0;1.5;1.0;5;5;5
10530;RDB CARDINA AUTOMATICA CH;ACCESORIOS;0.0;0.0;0.0;1;1;0
10531;MODEL RASCADOR CARTON PATAS SILLON N3;ACCESORIOS;0.0;1.47;1.0;3;1;3
10532;ROYAL C FELINE POUCH KITTEN;BALANCEADOS;36.0;0.0;0.0;12;12;0
10535;ESCAMA FRIA 1 6 GR VITAFISH;ACCESORIOS;0.0;0.0;0.0;1;1;0
10536;GLOTONI L SOFT;ACCESORIOS;0.0;0.0;0.0;1;1;0
10537;RDB GUANTE CEPILLO PREMIUM;ACCESORIOS;0.0;0.0;0.0;1;1;0
10538;RDB TUBO CON HIERBA GATERA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10540;RAST CARDINA COLOR CHICA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10541;RAST CARDINA METAL CHICA;ACCESORIOS;0.0;0.0;0.0;3;1;0
10542;PER-ROS ARNES + CORREA ANIMAL PRINT M;ACCESORIOS;0.0;0.0;0.0;1;1;0
10545;BEBEDERO TOLVA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10546;PIEDRAS SANITARIAS CAT LITTER NELSONI 2 KG;ACCESORIOS;0.0;0.0;0.0;1;1;0
10547;PER-ROS ARNES + CORREA ANIMAL PRINT L;ACCESORIOS;0.0;0.0;0.0;1;1;0
10551;PER-ROS MOISES JEAN CON GABARDINA MEDIANO;ACCESORIOS;0.0;0.0;0.0;1;1;0
10555;COLCHONETA SOFT LISA IMPERMEABLE 85*65;ACCESORIOS;0.0;0.0;0.0;1;1;0
10556;PER-ROS COLCHONETA PLACA LINEA TENDENCIA;ACCESORIOS;0.0;0.0;0.0;1;1;0
10559;PER-ROS COMEDERO ACERO INOX CON BASE DE COLOR 26 CM.;ACCESORIOS;0.0;0.0;0.0;1;1;0
10562;SIEGER CACHORROS MEDIUM & LARGE 3KG.;BALANCEADOS;1.0;0.0;0.0;1;1;0
